,tweet_id,timestamp,text,rating_denominator,name,rating,rating_numerator_new,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
1196,690735892932222976,2016-01-23 03:20:44,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,10,Peaches,13/10,13,floofer,1227,3694,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,golden_retriever,88.32,Labrador_retriever,10.96,kuvasz,0.28
1197,690728923253055490,2016-01-23 02:53:03,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,10,Vinscent,8/10,8,,504,2126,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1,kuvasz,42.28,golden_retriever,29.16,Great_Pyrenees,7.62
1201,690400367696297985,2016-01-22 05:07:29,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10,Eriq,10/10,10,,436,1844,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1,Pembroke,42.65,papillon,31.74,Shetland_sheepdog,7.76
1203,690360449368465409,2016-01-22 02:28:52,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,10,None,9/10,9,,858,2606,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,1,pug,68.69,French_bulldog,7.64,Brabancon_griffon,3.5
1206,690015576308211712,2016-01-21 03:38:27,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,10,None,12/10,12,pupper,714,2429,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2,malamute,94.96,Siberian_husky,3.31,Eskimo_dog,1.67
1208,689999384604450816,2016-01-21 02:34:07,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10,Covach,10/10,10,,358,1380,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1,standard_poodle,44.45,English_springer,12.98,pug,7.38
1210,689905486972461056,2016-01-20 20:21:00,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",10,Gizmo,11/10,11,pupper,683,2387,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,Pomeranian,94.33,Shetland_sheepdog,2.37,chow,0.72
1211,689877686181715968,2016-01-20 18:30:32,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,10,Durg,9/10,9,,1128,2969,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,Old_English_sheepdog,26.92,Tibetan_terrier,11.15,Lakeland_terrier,10.49
1212,689835978131935233,2016-01-20 15:44:48,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,10,Fynn,11/10,11,,727,2116,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,1,collie,60.02,Shetland_sheepdog,29.89,borzoi,2.26
1213,689661964914655233,2016-01-20 04:13:20,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,10,Luca,12/10,12,floofer,907,3156,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,1,Italian_greyhound,32.28,whippet,24.7,Chihuahua,12.25
1218,689517482558820352,2016-01-19 18:39:13,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,10,Carl,12/10,12,puppo,1391,3319,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,Pembroke,79.93,Cardigan,18.95,papillon,0.34
1220,689283819090870273,2016-01-19 03:10:43,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,10,Chipson,9/10,9,,1063,3182,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1,Scotch_terrier,26.8,affenpinscher,19.96,cairn,12.75
1221,689280876073582592,2016-01-19 02:59:01,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,10,Herald,10/10,10,,688,1938,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,Chihuahua,63.75,American_Staffordshire_terrier,15.07,Staffordshire_bullterrier,10.4
1222,689275259254616065,2016-01-19 02:36:42,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,10,Lucky,10/10,10,,238,1117,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1,American_Staffordshire_terrier,21.52,Chesapeake_Bay_retriever,7.91,Doberman,7.02
1223,689154315265683456,2016-01-18 18:36:07,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,10,None,9/10,9,,969,3012,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,cocker_spaniel,81.6,golden_retriever,5.41,Airedale,3.06
1224,689143371370250240,2016-01-18 17:52:38,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,10,Trip,10/10,10,pupper,491,1970,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English_springer,30.38,papillon,16.51,Welsh_springer_spaniel,14.91
1227,688898160958271489,2016-01-18 01:38:15,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,10,None,10/10,10,,760,2045,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1,Ibizan_hound,85.32,Chihuahua,3.99,Italian_greyhound,3.52
1230,688804835492233216,2016-01-17 19:27:24,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,10,None,12/10,12,,188,946,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,malinois,19.95,German_shepherd,9.68,Saluki,8.28
1231,688789766343622656,2016-01-17 18:27:32,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,10,Pubert,8/10,8,,644,2168,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American_Staffordshire_terrier,59.97,Staffordshire_bullterrier,38.1,bull_mastiff,0.39
1232,688547210804498433,2016-01-17 02:23:42,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,10,Frönq,9/10,9,,679,2540,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1,papillon,53.13,Blenheim_spaniel,21.42,Border_collie,5.38
1233,688519176466644993,2016-01-17 00:32:18,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,10,None,12/10,12,pupper,711,2265,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,Pembroke,69.64,Cardigan,12.11,Shetland_sheepdog,5.06
1237,688116655151435777,2016-01-15 21:52:49,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,10,None,10/10,10,,751,2761,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,1,pug,97.38,Chihuahua,1.09,Staffordshire_bullterrier,0.69
1238,688064179421470721,2016-01-15 18:24:18,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,10,Kilo,11/10,11,,352,1692,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,Eskimo_dog,24.06,Norwegian_elkhound,18.04,Siberian_husky,9.07
1239,687826841265172480,2016-01-15 02:41:12,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,10,Louis,12/10,12,,1095,2685,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,99.72,Pekinese,0.08,keeshond,0.04
1240,687818504314159109,2016-01-15 02:08:05,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,10,None,12/10,12,pupper,927,2422,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1,Lakeland_terrier,87.3,soft-coated_wheaten_terrier,6.09,toy_poodle,1.7
1241,687807801670897665,2016-01-15 01:25:33,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,10,Trooper,11/10,11,,695,2340,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1,Staffordshire_bullterrier,15.11,boxer,13.57,American_Staffordshire_terrier,8.66
1242,687704180304273409,2016-01-14 18:33:48,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,10,Blakely,9/10,9,pupper,820,2379,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,miniature_pinscher,95.61,toy_terrier,1.22,Chihuahua,0.54
1243,687664829264453632,2016-01-14 15:57:26,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,10,Opal,11/10,11,,498,1890,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,pug,95.74,French_bulldog,3.86,toy_poodle,0.07
1244,687494652870668288,2016-01-14 04:41:12,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,10,Marq,7/10,7,,562,1856,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,39.15,miniature_pinscher,27.36,Tibetan_mastiff,4.17
1245,687480748861947905,2016-01-14 03:45:57,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,10,None,12/10,12,,232,1566,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,1,English_springer,47.23,English_setter,16.69,Brittany_spaniel,16.34
1247,687460506001633280,2016-01-14 02:25:31,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,10,Kramer,10/10,10,,532,2009,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston_bull,22.34,boxer,18.36,French_bulldog,17.69
1248,687317306314240000,2016-01-13 16:56:30,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,10,Tyrone,11/10,11,,8913,19679,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-Tzu,74.72,Maltese_dog,9.1,Lhasa,3.58
1250,687127927494963200,2016-01-13 04:23:58,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,10,Gordon,9/10,9,,2211,5296,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,pug,17.82,Chihuahua,14.92,Shih-Tzu,12.05
1252,687109925361856513,2016-01-13 03:12:26,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,10,Baxter,11/10,11,,2387,5663,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2,borzoi,88.31,whippet,2.29,Saluki,2.16
1254,687096057537363968,2016-01-13 02:17:20,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,10,None,11/10,11,pupper,590,2188,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador_retriever,41.71,Chesapeake_Bay_retriever,34.17,German_short-haired_pointer,17.77
1257,686730991906516992,2016-01-12 02:06:41,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,10,None,12/10,12,,1166,4040,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1,Tibetan_mastiff,33.88,Newfoundland,18.09,golden_retriever,18.0
1258,686683045143953408,2016-01-11 22:56:10,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,10,Mona,11/10,11,pupper,781,2760,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich_terrier,10.05,cocker_spaniel,8.07,golden_retriever,7.94
1259,686618349602762752,2016-01-11 18:39:05,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,10,Olivia,11/10,11,pupper,1324,3615,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,44.13,miniature_pinscher,23.32,Gordon_setter,9.36
1260,686606069955735556,2016-01-11 17:50:18,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",10,Horace,10/10,10,,527,1844,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1,Labrador_retriever,32.0,Ibizan_hound,20.82,Saluki,7.9
1261,686386521809772549,2016-01-11 03:17:53,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,10,Crimson,11/10,11,,858,3177,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1,Yorkshire_terrier,47.77,silky_terrier,17.17,Australian_terrier,8.83
1262,686377065986265092,2016-01-11 02:40:19,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,10,Birf,10/10,10,pupper,552,2153,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,1,German_shepherd,83.08,Leonberg,7.63,bloodhound,3.74
1263,686358356425093120,2016-01-11 01:25:58,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,10,None,10/10,10,puppo,649,2134,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,1,pug,98.52,bull_mastiff,0.88,boxer,0.23
1264,686050296934563840,2016-01-10 05:01:51,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,10,Flávio,11/10,11,floofer,707,2167,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,Pomeranian,98.58,keeshond,0.41,Pekinese,0.33
1265,686034024800862208,2016-01-10 03:57:12,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,10,None,12/10,12,,1112,3002,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1,Great_Dane,23.69,Irish_wolfhound,11.76,Greater_Swiss_Mountain_dog,10.39
1268,685973236358713344,2016-01-09 23:55:38,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,10,Lorelei,11/10,11,doggo,508,2043,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,Siberian_husky,45.07,Eskimo_dog,43.03,malamute,11.86
1269,685943807276412928,2016-01-09 21:58:42,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,10,None,8/10,8,pupper,578,1590,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,papillon,20.08,toy_terrier,11.45,Cardigan,9.45
1270,685906723014619143,2016-01-09 19:31:20,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,10,Olive,9/10,9,,2782,7323,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1,Yorkshire_terrier,41.5,briard,6.35,Pekinese,5.37
1276,685325112850124800,2016-01-08 05:00:14,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10,None,10/10,10,,3850,9216,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,golden_retriever,58.69,Labrador_retriever,39.83,kuvasz,0.54
1277,685321586178670592,2016-01-08 04:46:13,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,10,Rocky,10/10,10,,614,2585,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,Boston_bull,97.25,French_bulldog,2.55,boxer,0.05
1278,685315239903100929,2016-01-08 04:21:00,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,10,None,11/10,11,puppo,1010,3213,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,2,chow,47.02,Pomeranian,15.97,Eskimo_dog,10.51
1279,685307451701334016,2016-01-08 03:50:03,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,10,Petrick,11/10,11,,427,2026,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,96.32,Shetland_sheepdog,1.95,keeshond,0.86
1280,685268753634967552,2016-01-08 01:16:17,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,10,Hubertson,10/10,10,pupper,1168,3020,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,pug,99.9,Norwegian_elkhound,0.05,bull_mastiff,0.02
1282,685169283572338688,2016-01-07 18:41:01,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,10,Gerbald,11/10,11,pupper,1393,4013,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese_mountain_dog,97.51,Appenzeller,1.46,EntleBucher,0.59
1284,684940049151070208,2016-01-07 03:30:07,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,10,Oreo,12/10,12,puppo,1014,3130,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,Border_collie,66.56,collie,17.68,Old_English_sheepdog,6.52
1289,684800227459624960,2016-01-06 18:14:31,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,10,Theodore,11/10,11,,979,2672,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,miniature_schnauzer,29.45,Norfolk_terrier,16.19,West_Highland_white_terrier,12.1
1290,684594889858887680,2016-01-06 04:38:35,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",10,None,10/10,10,,3407,8691,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,Weimaraner,94.87,English_setter,3.54,Brittany_spaniel,0.39
1294,684460069371654144,2016-01-05 19:42:51,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10,Jeph,10/10,10,,541,1925,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,Labrador_retriever,67.37,Chesapeake_Bay_retriever,19.49,American_Staffordshire_terrier,5.95
1296,684225744407494656,2016-01-05 04:11:44,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",10,None,143/130,143,pupper,201,1204,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2,golden_retriever,20.32,Samoyed,6.8,Great_Pyrenees,6.53
1299,684195085588783105,2016-01-05 02:09:54,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,10,Tino,9/10,9,,494,1858,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1,Chihuahua,37.94,toy_terrier,12.18,Boston_bull,9.6
1300,684188786104872960,2016-01-05 01:44:52,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10,None,10/10,10,,1132,3414,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1,kelpie,53.78,American_Staffordshire_terrier,8.3,Staffordshire_bullterrier,6.98
1301,684177701129875456,2016-01-05 01:00:50,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10,Kulet,10/10,10,,645,1972,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,chow,33.48,German_shepherd,16.26,golden_retriever,13.86
1303,684097758874210310,2016-01-04 19:43:10,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10,Lupe,10/10,10,,1397,4005,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1,Labrador_retriever,62.79,German_short-haired_pointer,17.37,Chesapeake_Bay_retriever,4.13
1304,683857920510050305,2016-01-04 03:50:08,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10,Sadie,10/10,10,pupper,1088,3714,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1,bluetick,17.47,Shetland_sheepdog,12.61,beagle,12.29
1307,683834909291606017,2016-01-04 02:18:42,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,10,None,9/10,9,pupper,1084,2556,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,1,Maltese_dog,73.84,toy_poodle,10.3,Samoyed,2.32
1308,683828599284170753,2016-01-04 01:53:37,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,10,None,12/10,12,pupper,1038,2728,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,1,malamute,57.74,Siberian_husky,28.71,Eskimo_dog,11.76
1309,683773439333797890,2016-01-03 22:14:26,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,10,Buddy,9/10,9,,1303,3263,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1,miniature_pinscher,7.29,Labrador_retriever,5.79,schipperke,5.33
1310,683742671509258241,2016-01-03 20:12:10,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,10,Sebastian,11/10,11,,3210,6307,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1,Pembroke,89.53,Cardigan,2.24,cocker_spaniel,1.7
